ID,Fwy,Direction,District,CA PM,Abs PM,Lanes,Type,Length,Lat,Lng,Road Width,Lane Width,Inner Shoulder Width,Inner Shoulder Treated Width,Outer Shoulder Width,Outer Shoulder Treated Width,Design Speed Limit,Inner Median Width,Terrain,Population,Barrier,Surface
819186,10,EB,8,R2,87.921,3,Mainline,1.02,33.977902,-117.049472,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Concrete Barrier,Concrete
819059,10,EB,8,R3.036,88.957,3,Mainline,0.58,33.96822,-117.035897,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Concrete Barrier,Concrete
819056,10,EB,8,R3.156,89.077,3,Mainline,0.43,33.967254,-117.034163,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Concrete Barrier,Concrete
819183,10,EB,8,R3.9,89.821,3,Mainline,1.12,33.960486,-117.024179,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Concrete Barrier,Concrete
819063,10,EB,8,R5.4,91.321,3,Mainline,0.85,33.946305,-117.00443,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Concrete Barrier,Concrete
819060,10,EB,8,R5.6,91.521,3,Mainline,0.4,33.943954,-117.002393,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Rural,Concrete Barrier,Concrete
819180,10,EB,8,R6.2,92.121,3,Mainline,0.48,33.936993,-116.996116,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urban,Concrete Barrier,Concrete
819181,10,EB,8,6.6,92.476,3,Mainline,0.6,33.933675,-116.991362,36 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,55 ft,Flat,Urban,No Barriers,Concrete
825787,10,EB,8,7.44,93.316,4,Mainline,0.45,33.927028,-116.979345,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urban,Metal Beam Barrier,Concrete
821275,10,EB,8,7.5,93.376,4,Mainline,0.13,33.926932,-116.978307,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urban,Metal Beam Barrier,Concrete
825767,10,EB,8,7.695,93.571,4,Mainline,0.75,33.926927,-116.974913,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urban,Metal Beam Barrier,Concrete
821286,10,EB,8,9,94.876,4,Mainline,1.4,33.926955,-116.952203,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urban,Metal Beam Barrier,Concrete
821297,10,EB,8,10.5,96.376,4,Mainline,1.5,33.925997,-116.926118,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urban,Metal Beam Barrier,Concrete
822607,10,EB,8,R12,97.876,4,Mainline,1.45,33.924215,-116.900189,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urban,Metal Beam Barrier,Concrete
822618,10,EB,8,13.4,99.273,4,Mainline,1.37,33.924175,-116.875902,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,28 ft,Rolling,Urban,Metal Beam Barrier,Concrete
821308,10,EB,8,R14.7,100.61,4,Mainline,1.47,33.926109,-116.852923,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,28 ft,Rolling,Urban,Metal Beam Barrier,Concrete
821320,10,EB,8,R16.3,102.21,4,Mainline,1.65,33.931351,-116.82597,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urban,Metal Beam Barrier w/Glare Screen,Concrete
821334,10,EB,8,R18,103.91,4,Mainline,1.55,33.919176,-116.801121,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Rural,Metal Beam Barrier w/Glare Screen,Concrete
821344,10,EB,8,R19.4,105.31,4,Mainline,1.85,33.918661,-116.776922,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Rural,Metal Beam Barrier w/Glare Screen,Concrete
821355,10,EB,8,R21.7,107.61,4,Mainline,2.45,33.924603,-116.737846,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,56 ft,Flat,Rural,No Barriers,Concrete
822961,10,EB,8,R24.3,110.21,4,Mainline,2.16,33.924439,-116.69367,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,47 ft,Flat,Rural,Three Beam Barrier,Concrete
821366,10,EB,8,26.1,111.92,4,Mainline,2.06,33.922197,-116.664308,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,42 ft,Rolling,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
822972,10,EB,8,28.5,114.32,4,Mainline,2.35,33.918303,-116.624058,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,42 ft,Rolling,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
821378,10,EB,8,30.8,116.62,4,Mainline,2.23,33.91044,-116.585138,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,42 ft,Rolling,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
826548,10,EB,8,32.96,118.78,4,Mainline,1.15,33.904722,-116.548325,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,42 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
821389,10,EB,8,33.1,118.92,4,Mainline,0.19,33.904609,-116.545832,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,42 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
826536,10,EB,8,33.34,119.16,4,Mainline,1.25,33.903367,-116.540646,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,42 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
821401,10,EB,8,35.6,121.42,4,Mainline,1.39,33.884849,-116.510112,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
826880,10,EB,8,36.125,121.945,4,Mainline,0.38,33.879612,-116.503945,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
826892,10,EB,8,36.357,122.177,4,Mainline,0.94,33.877217,-116.501138,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
821414,10,EB,8,38,123.82,4,Mainline,1.44,33.861721,-116.47959,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
825221,10,EB,8,39.235,125.055,4,Mainline,0.64,33.851389,-116.46209,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
825235,10,EB,8,39.278,125.098,4,Mainline,0.23,33.851028,-116.461482,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
825210,10,EB,8,39.704,125.524,4,Mainline,0.56,33.847477,-116.455436,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
821428,10,EB,8,40.4,126.22,4,Mainline,1.5,33.841628,-116.445598,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822983,10,EB,8,42.7,128.52,4,Mainline,1.94,33.82235,-116.413057,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
825399,10,EB,8,44.277,130.097,4,Mainline,0.9,33.807585,-116.391149,48 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,34 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
825418,10,EB,8,44.497,130.317,3,Mainline,0.56,33.805981,-116.387622,36 ft,12.0 ft,10 ft,10 ft,10 ft,10 ft,70 mph,36 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
822992,10,EB,8,45.4,131.22,3,Mainline,1.75,33.798338,-116.375675,36 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
823002,10,EB,8,48,133.82,3,Mainline,2.55,33.777031,-116.339754,36 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,46 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
821437,10,EB,8,50.5,136.32,3,Mainline,2.35,33.760083,-116.300678,36 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,36 ft,Flat,Rural,Three Beam Barrier,"Base & Surface >= 7"" Thick"
821446,10,EB,8,R52.7,138.52,3,Mainline,2.1,33.747637,-116.265911,36 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,43 ft,Flat,Rural,No Barriers,Concrete
823011,10,EB,8,R54.7,140.52,3,Mainline,2.15,33.73924,-116.234537,36 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,70 ft,Flat,Rural,No Barriers,Concrete
821455,10,EB,8,R57,142.82,3,Mainline,1.19,33.725206,-116.200905,36 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,70 ft,Flat,Rural,No Barriers,Concrete
819910,10,EB,8,R57.07,142.89,3,Mainline,0.95,33.724433,-116.200107,36 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,70 ft,Flat,Rural,No Barriers,Concrete
821461,10,EB,8,R58.9,144.72,2,Mainline,2.02,33.714989,-116.172734,24 ft,12.0 ft,8 ft,5 ft,10 ft,10 ft,70 mph,70 ft,Flat,Urbanized,Bridge barrier Railing,Bridge Deck
821467,10,EB,8,R61.1,146.92,2,Mainline,2.54,33.70557,-116.136691,24 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
821476,10,EB,8,R64.7,149.803,2,Mainline,2.89,33.699564,-116.087904,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
821484,10,EB,8,R67.6,152.703,2,Mainline,2.75,33.689351,-116.040272,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
821837,10,EB,8,R70.2,155.303,2,Mainline,2.65,33.679284,-115.996905,24 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822656,10,EB,8,R72.9,158.003,2,Mainline,2.75,33.675922,-115.950735,24 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822663,10,EB,8,R75.7,160.803,2,Mainline,2.8,33.667759,-115.903131,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822670,10,EB,8,R78.5,163.603,2,Mainline,3.9,33.66299,-115.854937,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822684,10,EB,8,R84.2,169.303,2,Mainline,5,33.659914,-115.756122,24 ft,12.0 ft,5 ft,2 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822698,10,EB,8,R89.8,174.903,2,Mainline,5,33.667625,-115.659722,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822712,10,EB,8,R95.4,180.503,2,Mainline,3.8,33.677393,-115.563466,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822719,10,EB,8,R98,183.103,2,Mainline,3.8,33.68723,-115.519878,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822733,10,EB,8,R103.4,188.503,2,Mainline,3.9,33.707452,-115.429282,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822740,10,EB,8,R106.2,191.303,2,Mainline,2.9,33.710436,-115.381137,24 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822747,10,EB,8,R109.2,194.303,2,Mainline,2.8,33.703775,-115.329715,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822754,10,EB,8,R111.8,196.903,2,Mainline,2.6,33.694654,-115.286136,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822761,10,EB,8,R114.4,199.503,2,Mainline,2.5,33.68212,-115.243605,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,60 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822768,10,EB,8,R116.8,201.903,2,Mainline,2.6,33.670533,-115.204344,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822775,10,EB,8,R119.6,204.703,2,Mainline,2.7,33.657012,-115.158549,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822782,10,EB,8,R122.2,207.303,2,Mainline,2.75,33.644457,-115.11603,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822800,10,EB,8,R125.1,210.203,2,Mainline,2.85,33.629131,-115.06976,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822809,10,EB,8,R127.9,213.003,2,Mainline,2.9,33.616964,-115.023437,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822816,10,EB,8,R130.9,216.003,2,Mainline,3.05,33.605879,-114.973425,24 ft,12.0 ft,8 ft,5 ft,13 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822823,10,EB,8,R134,219.103,2,Mainline,2.95,33.606391,-114.9197,24 ft,12.0 ft,8 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,Bridge barrier Railing,Bridge Deck
822831,10,EB,8,R136.8,221.903,2,Mainline,2.65,33.608694,-114.871243,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822840,10,EB,8,R139.3,224.403,2,Mainline,2.55,33.60969,-114.827917,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822849,10,EB,8,141.9,227.003,2,Mainline,2.55,33.609855,-114.782835,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822867,10,EB,8,R144.4,229.503,2,Mainline,2.5,33.609051,-114.739638,24 ft,12.0 ft,8 ft,5 ft,10 ft,10 ft,70 mph,99 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822858,10,EB,8,R146.9,232.003,2,Mainline,2.55,33.60659,-114.696697,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,60 ft,Flat,Rural,Bridge barrier Railing,Bridge Deck
822877,10,EB,8,R149.5,234.603,2,Mainline,2.65,33.606484,-114.651585,24 ft,12.0 ft,5 ft,5 ft,10 ft,10 ft,70 mph,60 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822885,10,EB,8,R152.2,237.303,2,Mainline,2.65,33.607,-114.6048,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,60 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
822894,10,EB,8,R154.8,239.903,2,Mainline,2.99,33.607355,-114.559708,24 ft,12.0 ft,5 ft,5 ft,13 ft,10 ft,70 mph,60 ft,Flat,Rural,No Barriers,"Base & Surface >= 7"" Thick"
801230,10,WB,8,.591,47.356,4,Mainline,0.85,34.082004,-117.699964,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801234,10,WB,8,1.168,47.933,4,Mainline,0.66,34.085065,-117.690768,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
801240,10,WB,8,1.908,48.673,4,Mainline,0.54,34.087371,-117.678405,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801241,10,WB,8,2.255,49.02,4,Mainline,0.51,34.087447,-117.672326,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801246,10,WB,8,2.932,49.697,4,Mainline,0.54,34.08742,-117.660463,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801247,10,WB,8,3.326,50.091,4,Mainline,0.66,34.087466,-117.653559,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801248,10,WB,8,3.326,50.091,4,Mainline,0.2,34.087466,-117.653559,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801256,10,WB,8,4.636,51.401,4,Mainline,0.94,34.082791,-117.632057,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
801259,10,WB,8,5.211,51.976,4,Mainline,0.7,34.078035,-117.62377,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Bridge Deck
801265,10,WB,8,6.044,52.809,4,Mainline,0.46,34.071145,-117.611844,48 ft,12.0 ft,7 ft,7 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
801267,10,WB,8,6.122,52.887,4,Mainline,0.11,34.070549,-117.61069,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
820071,10,WB,8,6.257,53.022,4,Mainline,0.34,34.069681,-117.608589,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,16 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
806574,10,WB,8,6.8,53.565,4,Mainline,0.52,34.068056,-117.599428,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,99 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
820202,10,WB,8,7.292,54.057,5,Mainline,0.49,34.067723,-117.590995,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
801277,10,WB,8,7.788,54.553,5,Mainline,0.39,34.067702,-117.582357,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
801279,10,WB,8,8.078,54.843,4,Mainline,0.22,34.067681,-117.577307,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
801282,10,WB,8,8.228,54.993,4,Mainline,0.23,34.067676,-117.574695,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
801289,10,WB,8,8.543,55.308,5,Mainline,0.38,34.067651,-117.56921,60 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
817198,10,WB,8,8.987,55.752,5,Mainline,0.83,34.067614,-117.561479,60 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
818158,10,WB,8,10.2,56.965,4,Mainline,0.42,34.067509,-117.540343,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
818157,10,WB,8,10.2,56.965,4,Mainline,0.61,34.067509,-117.540343,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,24 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
813048,10,WB,8,11.03,57.795,4,Mainline,0.48,34.067664,-117.525792,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,46 ft,Flat,Urbanized,No Barriers,Concrete
813068,10,WB,8,11.16,57.925,4,Mainline,0.25,34.067757,-117.523472,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,47 ft,Flat,Urbanized,No Barriers,Concrete
825018,10,WB,8,11.525,58.29,4,Mainline,0.72,34.067886,-117.516956,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,58 ft,Flat,Urbanized,Bridge barrier Railing,Concrete
818160,10,WB,8,12.6,59.372,4,Mainline,0.76,34.065784,-117.498545,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Concrete Barrier,Concrete
825531,10,WB,8,13.041,59.813,4,Mainline,0.31,34.066086,-117.490952,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
825549,10,WB,8,13.226,59.998,4,Mainline,0.15,34.066222,-117.487761,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
825572,10,WB,8,13.346,60.118,4,Mainline,0.29,34.066154,-117.48567,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
818554,10,WB,8,13.8,60.572,4,Mainline,0.53,34.06629,-117.477757,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
818162,10,WB,8,14.4,61.172,4,Mainline,0.63,34.06653,-117.4673,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Concrete Barrier w/Glare Screen,Concrete
824752,10,WB,8,15.055,61.827,4,Mainline,0.4,34.066894,-117.455891,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
824734,10,WB,8,15.2,61.972,4,Mainline,0.15,34.067023,-117.45337,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
824717,10,WB,8,15.348,62.12,4,Mainline,0.52,34.06697,-117.450791,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
813316,10,WB,8,16.24,63.012,4,Mainline,0.83,34.06747,-117.435261,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
818191,10,WB,8,17,63.772,4,Mainline,0.73,34.067621,-117.422014,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
818165,10,WB,8,17.7,64.472,4,Mainline,0.68,34.067903,-117.409812,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
824105,10,WB,8,R18.362,65.134,4,Mainline,0.55,34.068488,-117.398293,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
824205,10,WB,8,R18.792,65.564,4,Mainline,0.74,34.068429,-117.390796,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
825359,10,WB,8,19.849,66.621,4,Mainline,0.68,34.068809,-117.372329,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
825337,10,WB,8,20.147,66.919,4,Mainline,0.49,34.068886,-117.367148,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
824021,10,WB,8,20.818,67.59,4,Mainline,0.5,34.069074,-117.35548,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,38 ft,Flat,Urbanized,Three Beam Barrier,Concrete
824232,10,WB,8,21.145,67.917,4,Mainline,0.52,34.068945,-117.349789,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Flat,Urbanized,Three Beam Barrier,Concrete
824042,10,WB,8,R21.852,68.624,4,Mainline,0.47,34.06802,-117.337555,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
824183,10,WB,8,R22.089,68.861,4,Mainline,0.32,34.066915,-117.333655,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
824677,10,WB,8,R22.49,69.262,4,Mainline,0.39,34.066279,-117.326735,48 ft,12.0 ft,8 ft,8 ft,10 ft,10 ft,70 mph,36 ft,Rolling,Urbanized,Metal Beam Barrier w/Glare Screen,Concrete
